文件名,思维链ID,catalog,show_name,测试数据内容,测试维度,子维度,测试数据编号,匹配数量,arm匹配数量,x86匹配数量,ds_arm_1763465633,ds_arm_1763473579,ds_arm_1763481480,ds_arm_1763489334,ds_arm_1763497259,ds_arm_1763505166,ds_arm_1763513051,ds_arm_1763520920,ds_arm_1763528836,ds_x86_1763465597,ds_x86_1763471092,ds_x86_1763476565,ds_x86_1763482028,ds_x86_1763487471,ds_x86_1763492916,ds_x86_1763498413,ds_x86_1763503903,ds_x86_1763509373
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,请帮我新增CCC回路，回路描述为NaOH流量,场景与功能全覆盖,直接复用语料,2003/1/5,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,请查询反应釜温度控制回路的PID参数（P/I/D值）,输入表述形态多样性,专业规范表述,2003/2/1,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,需获取1_fb19_10回路的PID参数配置信息,输入表述形态多样性,专业规范表述,2003/2/2,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,申请新增FIC10001回路，回路描述为NaOH流量1，完成基础信息维护,输入表述形态多样性,专业规范表述,2003/2/3,8,8,0,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,,,,,,,,,
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,执行氯碱装置所有控制回路信息的更新操作，确保基础信息准确,输入表述形态多样性,专业规范表述,2003/2/4,9,0,9,,装置回路信息查询流程,,装置回路信息查询流程,装置回路信息查询流程,,,装置回路信息查询流程,,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,新增CCC控制回路，回路描述为NaOH流量，同步完成信息录入,输入表述形态多样性,专业规范表述,2003/2/5,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,反应釜温度的PID参数，帮我查一下,输入表述形态多样性,口语化简化表述,2003/3/1,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,1_fb19_10的PID是多少，给我看下,输入表述形态多样性,口语化简化表述,2003/3/2,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,新增FIC10001回路，描述是NaOH流量1,输入表述形态多样性,口语化简化表述,2003/3/3,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,氯碱装置所有回路信息，帮我更一下,输入表述形态多样性,口语化简化表述,2003/3/4,0,0,0,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,加个CCC回路，描述写NaOH流量,输入表述形态多样性,口语化简化表述,2003/3/5,4,0,4,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数查询与基础信息维护流程,,,,,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,修改反应釜温度的PID参数（非查询）,意图边界与歧义性,相似意图区分,2003/4/1,0,0,0,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,反应釜温度的PID参数是多少（核心意图）,意图边界与歧义性,相似意图区分,2003/4/2,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,备份反应釜温度的PID参数（非查询）,意图边界与歧义性,相似意图区分,2003/4/3,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,恢复反应釜温度的PID参数（非查询）,意图边界与歧义性,相似意图区分,2003/4/4,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,整定反应釜温度的PID参数（非查询）,意图边界与歧义性,相似意图区分,2003/4/5,0,0,0,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）,PID回路参数智能整定流程（含有效性检测与震荡判断）
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,现在是早上9点，刚交接班，反应釜温度的PID参数是多少,干扰因素与鲁棒性,冗余信息叠加,2003/5/1,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,昨天刚校准完仪表，1_fb19_10的PID参数是多少,干扰因素与鲁棒性,冗余信息叠加,2003/5/2,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,车间要做回路盘点，请帮我新增FIC10001回路，回路描述为NaOH流量1,干扰因素与鲁棒性,冗余信息叠加,2003/5/3,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,氯碱装置刚完成检修，请帮我更新氯碱装置的所有回路信息,干扰因素与鲁棒性,冗余信息叠加,2003/5/4,9,9,0,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,,,,,,,,,
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,材料已经到位，请帮我新增CCC回路，回路描述为NaOH流量,干扰因素与鲁棒性,冗余信息叠加,2003/5/5,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,装置开车前，查询反应釜温度的PID参数,实际工况适配性,全工况场景,2003/6/1,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,稳态运行时，1_fb19_10的PID参数是多少,实际工况适配性,全工况场景,2003/6/2,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,新增设备投用前，帮我新增FIC10001回路，回路描述为NaOH流量1,实际工况适配性,全工况场景,2003/6/3,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,回路改造后，帮我更新氯碱装置的所有回路信息,实际工况适配性,全工况场景,2003/6/4,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,3,statistics,PID回路参数查询与基础信息维护流程,紧急扩容后，帮我新增CCC回路，回路描述为NaOH流量,实际工况适配性,全工况场景,2003/6/5,18,9,9,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,新回路FIC102将投用使用，给我一个初始参数,场景与功能全覆盖,直接复用语料,2004/1/1,18,9,9,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,1_fb19_10将投用使用，给我一个初始参数,场景与功能全覆盖,直接复用语料,2004/1/2,18,9,9,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,装置快开车了，给我一批初始的PID参数，让我投运吧,场景与功能全覆盖,直接复用语料,2004/1/3,18,9,9,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,新回路FIC102将投用使用，给我一个初始参数,场景与功能全覆盖,直接复用语料,2004/1/4,18,9,9,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,1_fb19_10将投用使用，给我一个初始参数,场景与功能全覆盖,直接复用语料,2004/1/5,18,9,9,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,新回路FIC102即将投用，请求预设PID初始参数（含P/I/D基准值）,输入表述形态多样性,专业规范表述,2004/2/1,18,9,9,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,1_fb19_10回路投用前，需配置PID初始参数，确保符合设计规范,输入表述形态多样性,专业规范表述,2004/2/2,18,9,9,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程,新回路PID初始参数预设流程
statistic_ds.csv,4,statistics,新回路PID初始参数预设流程,装置开车前，需批量预设各回路PID初始参数，支撑投运调试,输入表述形态多样性,专业规范表述,2004/2/3,0,0,0,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
