ID,Workflow JSON,Catalog,Items,Created At,Updated At
simulation_1.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""生成工艺模型并执行\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",simulation,DCS系统运行正常，数据采集准确，帮我模拟验证气化炉模型在仿真状态下的稳态工况，除了数据结果外，请同时生成关键参数（如温度、压力、合成气成分）的趋势曲线图和数据表格; 加压精馏模型验证一下，输出稳态结果; 多煤种（烟煤、褐煤、石油焦）条件下气化炉模型稳态工况对比验证; 对加压精馏模型进行稳态工况模拟验证，生成仿真验证报告; 帮我模拟验证一下气化炉模型 ... (共19个),2025-11-22 03:10:48,2025-11-22 11:10:48.697666
simulation_2.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""生成工艺模型并执行\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""OTS\"",\""ability\"":\""加载工况\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""OTS\"",\""ability\"":\""查看流程图\"",\""dep\"":[\""id4\""]}]"", ""branch_rules"": ""[]""}",simulation,刚完成设备巡检，一切正常，帮我模拟验证一下加压精馏模型，在仿真状态下输出稳态工况验证结果; 工艺参数调整后，请对气化炉的仿真模型进行稳态模拟，并给出工况标定的验证报告; 帮我模拟验证一下加压精馏模型，在仿真状态下输出稳态工况验证结果; 帮我模拟验证一下气化炉模型，在仿真状态下输出稳态工况验证结果; 执行气化炉工艺装置稳态工况模拟验证，输出仿真状态下的验证结果 ... (共18个),2025-11-22 03:10:50,2025-11-22 11:10:50.450387
simulation_3.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""生成工艺模型并执行\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""OTS\"",\""ability\"":\""查看流程图\"",\""dep\"":[\""id2\""]}]"", ""branch_rules"": ""[]""}",simulation,在给定的三种不同煤种（烟煤、褐煤、石油焦）作为进料的前提下，分别模拟验证气化炉模型在仿真环境下的稳态工况，并对比分析验证结果; 帮我模拟验证一下气化炉模型（核心意图）; 装置停车检修前，帮我模拟验证气化炉模型在仿真状态下的稳态工况，除了数据结果外，请同时生成关键参数（如温度、压力、合成气成分）的趋势曲线图和数据表格; 气化炉模型鲁棒性模拟验证，输入条件为氧气进料量小幅随机波动，输出敏感参数分析; 如果气化炉模型的氧气进料量出现小幅随机波动，模拟验证其稳态工况的鲁棒性，并指出哪些输出参数最敏感 ... (共9个),2025-11-22 03:10:51,2025-11-22 11:10:51.094654
simulation_4.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""检测评分服务状态\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""OTS\"",\""ability\"":\""生成工艺模型并执行\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""OTS\"",\""ability\"":\""加载工况\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""OTS\"",\""ability\"":\""查看流程图\"",\""dep\"":[\""id4\""]},{\""id\"":\""id6\"",\""tool\"":\""OTS\"",\""ability\"":\""检测评分服务状态\"",\""dep\"":[\""id5\""]},{\""id\"":\""id7\"",\""tool\"":\""OTS\"",\""ability\"":\""查询考试成绩\"",\""dep\"":[\""id6\""]}]"", ""branch_rules"": ""[]""}",simulation,备份考试题目（非生成）,2025-11-22 03:10:51,2025-11-22 11:10:51.259398
simulation_5.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""生成工艺模型并执行\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""OTS\"",\""ability\"":\""加载工况\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id3\""]}]"", ""branch_rules"": ""[]""}",simulation,如果气化炉模型的氧气进料量出现小幅随机波动，模拟验证其稳态工况的鲁棒性（核心意图）; 如果气化炉模型的氧气进料量出现小幅随机波动，模拟验证其稳态工况的鲁棒性，并指出哪些输出参数最敏感; 新煤种试用阶段，在给定的三种不同煤种（烟煤、褐煤、石油焦）作为进料的前提下，分别模拟验证气化炉模型在仿真环境下的稳态工况，并对比分析验证结果; 气化炉模型鲁棒性模拟验证，输入条件为氧气进料量小幅随机波动，输出敏感参数分析,2025-11-22 03:10:51,2025-11-22 11:10:51.308750
simulation_6.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""生成工艺模型并执行\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",simulation,导出气化炉模型文件（非模拟验证）; 验证APC模型准确性（非创建模型）; 新煤种试用阶段，在给定的三种不同煤种（烟煤、褐煤、石油焦）作为进料的前提下，分别模拟验证气化炉模型在仿真环境下的稳态工况，并对比分析验证结果; 气化炉仿真模型，做下稳态验证,2025-11-22 03:10:51,2025-11-22 11:10:51.376550
simulation_7.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""生成工艺模型并执行\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""OTS\"",\""ability\"":\""模拟设备参数值\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""OTS\"",\""ability\"":\""加载工况\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""OTS\"",\""ability\"":\""查看流程图\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""OTS\"",\""ability\"":\""检测评分服务状态\"",\""dep\"":[\""id4\""]},{\""id\"":\""id6\"",\""tool\"":\""OTS\"",\""ability\"":\""查询考试成绩\"",\""dep\"":[\""id5\""]}]"", ""branch_rules"": ""[]""}",simulation,执行控制相关考试题目生成流程,2025-11-22 03:10:52,2025-11-22 11:10:52.555426
simulation_8.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""OTS\"",\""ability\"":\""检测评分服务状态\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""OTS\"",\""ability\"":\""查询考试题目\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",simulation,查询考试题目（非生成）,2025-11-22 03:11:14,2025-11-22 11:11:14.784567
statistics_1.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""基于专家经验的参数整定\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,1_fb19_10回路即将启用，请求输出PID初始参数配置方案; 1_fb19_10回路投用前，需配置PID初始参数，确保符合设计规范; 1_fb19_10将投用使用，给我一个初始参数; 1_fb19_10要启用了，初始PID参数给一个; 1_fb19_10要开了，给个PID初始值 ... (共23个),2025-11-22 03:10:48,2025-11-22 11:10:48.433882
statistics_10.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""回路数据有效性检测\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""PID\"",\""ability\"":\""控制回路性能评估及诊断\"",\""dep\"":[\""id2\""]}]"", ""branch_rules"": ""[]""}",statistics,PID回路性能评估及异常诊断分析,2025-11-22 03:10:49,2025-11-22 11:10:49.217676
statistics_11.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""builtin\"",\""ability\"":\""上传数据与解析\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",statistics,xlsx数据解析，异常检测,2025-11-22 03:10:49,2025-11-22 11:10:49.255159
statistics_12.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""IDX\"",\""ability\"":\""查询请求分析\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""IDX\"",\""ability\"":\""上传数据与解析\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""IDX\"",\""ability\"":\""确认解析结果\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""IDX\"",\""ability\"":\""执行查询与反馈\"",\""dep\"":[\""id3\""]}]"", ""branch_rules"": ""[]""}",statistics,xlsx文件，分析异常; xlsx文件，异常分析快点; XLSX格式上传文件数据解析及异常检测分析; 基于pdf上传文件，帮我分析存在什么异常？; 基于xlsx上传文件，帮我分析存在什么异常？ ... (共22个),2025-11-22 03:10:49,2025-11-22 11:10:49.299801
statistics_13.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息管理\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",statistics,乙烯一部回路信息，弄一份; 乙烯一部回路详情，查一下; 乙烯二部回路信息，给我看下; 刚换完回路过滤器，帮我查看乙烯装置一部的回路详细信息; 回路故障排查时，查看乙烯装置二部的回路详细信息 ... (共24个),2025-11-22 03:10:49,2025-11-22 11:10:49.509214
statistics_14.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""APC装置信息查询\"",\""dep\"":null},{\""id\"":\""id3\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器性能监控查询\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,优化APC过程控制模型性能（非创建模型）; 删除APC过程控制模型（非创建模型）,2025-11-22 03:10:49,2025-11-22 11:10:49.816936
statistics_15.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""Redesign\"",\""ability\"":\""选择改造目标\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""Redesign\"",\""ability\"":\""上传数据与校验\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""Redesign\"",\""ability\"":\""识别换热器瓶颈\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""Redesign\"",\""ability\"":\""指定现场限制条件\"",\""dep\"":[\""id3\""]},{\""id\"":\""id5\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""Redesign\"",\""ability\"":\""校验限制条件\"",\""dep\"":[\""id4\""]},{\""id\"":\""id8\"",\""tool\"":\""Redesign\"",\""ability\"":\""换热网络改造\"",\""dep\"":[\""id7\""]}]"", ""branch_rules"": ""[{\""from\"":\""id4\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 0\""},{\""from\"":\""id4\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""branch_result\\\"")]) Eq 1\""}]""}",statistics,优化换热网络参数（非综合评估）,2025-11-22 03:10:49,2025-11-22 11:10:49.950959
statistics_16.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""APC装置信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器性能监控查询\"",\""dep\"":[\""id1\""]},{\""id\"":\""id4\"",\""tool\"":\""APC\"",\""ability\"":\""控制器运行参数快照查询\"",\""dep\"":[\""id2\""]},{\""id\"":\""id5\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器信息查询\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器信息查询\"",\""dep\"":[\""id4\""]},{\""id\"":\""id8\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器性能监控查询\"",\""dep\"":[\""id7\""]},{\""id\"":\""id10\"",\""tool\"":\""APC\"",\""ability\"":\""控制模型加载\"",\""dep\"":[\""id8\""]},{\""id\"":\""id11\"",\""tool\"":\""APC\"",\""ability\"":\""控制算法执行\"",\""dep\"":[\""id10\""]}]"", ""branch_rules"": ""[]""}",statistics,优化控制模型性能（非创建模型）,2025-11-22 03:10:49,2025-11-22 11:10:49.997391
statistics_17.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""builtin\"",\""ability\"":\""用户交互界面\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""PID\"",\""ability\"":\""回路数据有效性检测\"",\""dep\"":[\""id2\""]},{\""id\"":\""id5\"",\""tool\"":\""PID\"",\""ability\"":\""基于专家经验的参数整定\"",\""dep\"":[\""id3\""]},{\""id\"":\""id7\"",\""tool\"":\""PID\"",\""ability\"":\""控制回路性能评估及诊断\"",\""dep\"":[\""id3\""]},{\""id\"":\""id8\"",\""tool\"":\""PID\"",\""ability\"":\""多策略自适应整定\"",\""dep\"":[\""id7\""]},{\""id\"":\""id10\"",\""tool\"":\""PID\"",\""ability\"":\""基于回路波形判断的参数迭代整定\"",\""dep\"":[\""id7\""]}]"", ""branch_rules"": ""[{\""from\"":\""id3\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""valid\\\"")]) Eq false\""},{\""from\"":\""id3\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""valid\\\"")]) Eq true\""},{\""from\"":\""id7\"",\""to\"":\""id8\"",\""expression\"":\""Variable([String(\\\""isValveOscillate\\\"")]) Eq false\""},{\""from\"":\""id7\"",\""to\"":\""id10\"",\""expression\"":\""Variable([String(\\\""isValveOscillate\\\"")]) Eq true\""}]""}",statistics,优化锅炉回路控制参数（非设计方案）; 修改锅炉传统控制参数（非AI智能控制）,2025-11-22 03:10:50,2025-11-22 11:10:50.057778
statistics_18.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器信息查询\"",\""dep\"":null},{\""id\"":\""id3\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器在线应用\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,停用APC控制（非优化）; 电解槽闭环控制，自动调温; 原料切换期间，甲烷装置出料常一线的流量和温度分别是多少,2025-11-22 03:10:50,2025-11-22 11:10:50.168069
statistics_19.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""IDX\"",\""ability\"":\""上传数据与解析\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""IDX\"",\""ability\"":\""确认解析结果\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,分析pdf文件异常; 基于xlsx上传文件，帮我分析存在什么异常？; 上传xlsx文件，看看有什么问题; 上传pdf文件，看看有什么问题; 分析需求明确，基于xlsx上传文件，帮我分析存在什么异常？,2025-11-22 03:10:50,2025-11-22 11:10:50.331636
statistics_2.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",statistics,1_fb19_10的PID参数是多少; 1_fb19_10的PID是多少，给我看下; 修改二级硫冷凝器H2S浓度报警阈值（非异常检测）; 修改氯碱装置回路的详细信息（非查询）; 修改硫酸装置进料水流量参数（非查询） ... (共62个),2025-11-22 03:10:48,2025-11-22 11:10:48.468321
statistics_20.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""IDX\"",\""ability\"":\""查询请求分析\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""IDX\"",\""ability\"":\""执行查询与反馈\"",\""dep\"":[\""id1\""]},{\""id\"":\""id4\"",\""tool\"":\""IDX\"",\""ability\"":\""上传数据与解析\"",\""dep\"":[\""id1\""]},{\""id\"":\""id5\"",\""tool\"":\""IDX\"",\""ability\"":\""确认解析结果\"",\""dep\"":[\""id4\""]},{\""id\"":\""id7\"",\""tool\"":\""IDX\"",\""ability\"":\""执行查询与反馈\"",\""dep\"":[\""id5\""]}]"", ""branch_rules"": ""[{\""from\"":\""id1\"",\""to\"":\""id2\"",\""expression\"":\""Variable([String(\\\""valid\\\"")]) Eq true\""},{\""from\"":\""id5\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""valid\\\"")]) Eq true\""}]""}",statistics,分析xlsx文件异常; 刚完成仪表校验，数据应该准确，甲烷装置出料常一线的流量是多少; 在线分析仪运行正常，数据可靠，裂解炉未来10分钟的裂解气中C2H2的含量、乙烯收率的数值是多少_; 备份裂解炉历史产物成分数据（非预测）; 工艺调整期，甲烷装置出料常一线的温度是多少？ ... (共24个),2025-11-22 03:10:50,2025-11-22 11:10:50.368744
statistics_21.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""IDX\"",\""ability\"":\""查询请求分析\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""IDX\"",\""ability\"":\""执行查询与反馈\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,原料硫含量波动时，二级硫冷凝器出口气体H2S浓度最近是否有异常，异常存在的风险有哪些; 操作员经验丰富，监控到位，二级硫冷凝器出口气体H2S浓度最近是否有异常，异常存在的风险有哪些,2025-11-22 03:10:50,2025-11-22 11:10:50.725498
statistics_22.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""控制回路性能评估及诊断\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""PID\"",\""ability\"":\""基于回路波形判断的参数迭代整定\"",\""dep\"":[\""id2\""]}]"", ""branch_rules"": ""[]""}",statistics,反应釜温度控制回路PID参数整定，需包含震荡状态判断; 校准裂解炉C2H2含量测量仪表（非预测）,2025-11-22 03:10:50,2025-11-22 11:10:50.809597
statistics_23.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""回路运行实时状态计算\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""PID\"",\""ability\"":\""回路评估数据查询\"",\""dep\"":[\""id2\""]}]"", ""branch_rules"": ""[]""}",statistics,同类回路对比差异，帮我评估有什么异常,2025-11-22 03:10:50,2025-11-22 11:10:50.858830
statistics_24.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""APC\"",\""ability\"":\""APC控制器信息查询\"",\""dep\"":null},{\""id\"":\""id3\"",\""tool\"":\""APC\"",\""ability\"":\""控制器运行参数快照查询\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,备份APC控制参数（非优化）; 查询APC过程控制模型参数（非创建模型）; 查询APC控制方案参数（非优化）,2025-11-22 03:10:51,2025-11-22 11:10:51.176719
statistics_25.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""builtin\"",\""ability\"":\""用户交互界面\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",statistics,备份XLSX文件（非异常分析）; 备份气化炉操作数据（非提升操作）; 校准盐水流量调节阀（非异常检测）; 导出XLSX文件数据（非异常分析）; 维护记录分析，基于pdf上传文件，帮我分析存在什么异常？,2025-11-22 03:10:51,2025-11-22 11:10:51.214699
statistics_26.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id3\"",\""tool\"":\""PID\"",\""ability\"":\""控制回路性能评估及诊断\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,性能评估报告，基于pdf上传文件，帮我分析存在什么异常？; 报告文件已上传，基于pdf上传文件，帮我分析存在什么异常？,2025-11-22 03:10:51,2025-11-22 11:10:51.575555
statistics_27.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""IDX\"",\""ability\"":\""上传数据与解析\"",\""dep\"":null}]"", ""branch_rules"": ""[]""}",statistics,执行PDF文件数据解析与异常分析流程,2025-11-22 03:10:52,2025-11-22 11:10:52.146748
statistics_28.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""IDX\"",\""ability\"":\""上传数据与解析\"",\""dep\"":null},{\""id\"":\""id3\"",\""tool\"":\""IDX\"",\""ability\"":\""确认解析结果\"",\""dep\"":[\""id1\""]},{\""id\"":\""id4\"",\""tool\"":\""IDX\"",\""ability\"":\""执行查询与反馈\"",\""dep\"":[\""id3\""]}]"", ""branch_rules"": ""[]""}",statistics,执行XLSX文件数据解析与异常分析流程,2025-11-22 03:10:52,2025-11-22 11:10:52.185372
statistics_29.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""装置评估数据查询\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,文档格式标准，基于pdf上传文件，帮我分析存在什么异常？; 同类回路对比差异，帮我评估有什么异常; 基于XLSX文件的数据异常分析报告生成; pdf文件，分析异常,2025-11-22 03:11:11,2025-11-22 11:11:11.847469
statistics_3.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""回路数据有效性检测\"",\""dep\"":[\""id1\""]},{\""id\"":\""id4\"",\""tool\"":\""PID\"",\""ability\"":\""基于专家经验的参数整定\"",\""dep\"":[\""id2\""]},{\""id\"":\""id6\"",\""tool\"":\""PID\"",\""ability\"":\""控制回路性能评估及诊断\"",\""dep\"":[\""id2\""]},{\""id\"":\""id7\"",\""tool\"":\""PID\"",\""ability\"":\""多策略自适应整定\"",\""dep\"":[\""id6\""]},{\""id\"":\""id9\"",\""tool\"":\""PID\"",\""ability\"":\""基于回路波形判断的参数迭代整定\"",\""dep\"":[\""id6\""]}]"", ""branch_rules"": ""[{\""from\"":\""id2\"",\""to\"":\""id4\"",\""expression\"":\""Variable([String(\\\""valid\\\"")]) Eq false\""},{\""from\"":\""id2\"",\""to\"":\""id6\"",\""expression\"":\""Variable([String(\\\""valid\\\"")]) Eq true\""},{\""from\"":\""id6\"",\""to\"":\""id7\"",\""expression\"":\""Variable([String(\\\""isValveOscillate\\\"")]) Eq false\""},{\""from\"":\""id6\"",\""to\"":\""id9\"",\""expression\"":\""Variable([String(\\\""isValveOscillate\\\"")]) Eq true\""}]""}",statistics,523FIC_0009整下PID，查下数据有效不、震不震; AAA回路PID帮忙弄一下，数据和震荡也看看; FIC1001帮调下PID，看看数据准不准、晃不晃; H2S浓度疑似超标，紧急整定下AAA回路PID参数; PIDTEST131_4_copy1回路PID参数整定及有效性验证 ... (共55个),2025-11-22 03:10:48,2025-11-22 11:10:48.541408
statistics_30.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""自动整定结果查询\"",\""dep\"":[\""id1\""]},{\""id\"":\""id4\"",\""tool\"":\""PID\"",\""ability\"":\""多策略自适应整定\"",\""dep\"":[\""id2\""]},{\""id\"":\""id6\"",\""tool\"":\""PID\"",\""ability\"":\""基于回路波形判断的参数迭代整定\"",\""dep\"":[\""id4\""]}]"", ""branch_rules"": ""[]""}",statistics,新回路FIC102投用后，整定PID参数（非初始预设）,2025-11-22 03:11:14,2025-11-22 11:11:14.551521
statistics_31.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""开车阶段参数批量整定\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,新装置首次开工，重整装置要开工了，请帮我预设一下PID参数; 装置停车前，帮我整定下PIDTEST131_4_copy1的PID参数备用,2025-11-22 03:11:14,2025-11-22 11:11:14.667649
statistics_32.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""builtin\"",\""ability\"":\""用户交互界面\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,校准PID回路仪表（非性能评估）; 修改重整装置PID参数（非整定）; 氯碱装置刚完成检修，请帮我更新氯碱装置的所有回路信息; 新回路FIC102投用前，备份PID初始参数（非预设）,2025-11-22 03:11:14,2025-11-22 11:11:14.874703
statistics_33.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""回路运行实时状态计算\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""PID\"",\""ability\"":\""回路评估数据查询\"",\""dep\"":[\""id2\""]},{\""id\"":\""id4\"",\""tool\"":\""PID\"",\""ability\"":\""多策略自适应整定\"",\""dep\"":[\""id3\""]}]"", ""branch_rules"": ""[]""}",statistics,气化炉氧气进料波动，验证下鲁棒性，看哪些参数敏感,2025-11-22 03:11:15,2025-11-22 11:11:15.009894
statistics_34.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""回路评估数据查询\"",\""dep\"":[\""id1\""]}]"", ""branch_rules"": ""[]""}",statistics,盐水流量阀正常吗，离线检查; 基于上传监测文件执行设备异常评估分析; 性能评估报告，基于pdf上传文件，帮我分析存在什么异常？; 甲烷常一线温度，给我看下; 定期性能监测需求，帮我评估有什么异常,2025-11-22 03:11:15,2025-11-22 11:11:15.135557
statistics_35.png,"{""workflow"": ""[{\""id\"":\""id1\"",\""tool\"":\""PID\"",\""ability\"":\""回路信息查询\"",\""dep\"":null},{\""id\"":\""id2\"",\""tool\"":\""PID\"",\""ability\"":\""回路数据有效性检测\"",\""dep\"":[\""id1\""]},{\""id\"":\""id3\"",\""tool\"":\""PID\"",\""ability\"":\""多策略自适应整定\"",\""dep\"":[\""id2\""]},{\""id\"":\""id5\"",\""tool\"":\""PID\"",\""ability\"":\""基于专家经验的参数整定\"",\""dep\"":[\""id2\""]}]"", ""branch_rules"": ""[{\""from\"":\""id2\"",\""to\"":\""id5\"",\""expression\"":\""Variable([String(\\\""valid\\\"")]) Eq false\""}]""}",statistics,重整装置PID预设，用历史数据,2025-11-22 03:11:15,2025-11-22 11:11:15.427021
